Room_ID,Description,Number_of_Vertices,Shape_Type,Co-ordinates,Room_Length,Room_Width,Room_Height,Door_Width,Door_Height,Door_X_Position,Door_Y_Position,Door_Swing_Clearance,Toilet_Width,Toilet_Depth,Toilet_Height,Toilet_X_Position,Toilet_Y_Position,Toilet_X_End,Toilet_Y_End,Toilet_Rotation,Toilet_Front_Clearance,Toilet_Side_Clearance,Has_Toilet,Sink_Width,Sink_Depth,Sink_Height,Sink_X_Position,Sink_Y_Position,Sink_X_End,Sink_Y_End,Sink_Rotation,Sink_Front_Clearance,Sink_Side_Clearance,Has_Sink,Bathtub_Width,Bathtub_Depth,Bathtub_Height,Bathtub_X_Position,Bathtub_Y_Position,Bathtub_X_End,Bathtub_Y_End,Bathtub_Rotation,Bathtub_Entry_Clearance,Has_Bathtub,Bathtub_Front_Clearance,Bathtub_Side_Clearance,Room_Shape
B-008,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",91,86,86.6392629434885,30,84,100,3,30,28,19,15,-10.59783003023298,11.958720247521978,28,28,270,23.054317715347285,10,1,36,21,33,-11.406367302482458,40.93562311355471,100,72,180,27.34042053287278,10,1,36,60,15,1.7256881510044542,8.04591160018586,60,72,0,24,1,22.770116214973363,21.768584552788504,Rectangle
B-051,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",61,63,96.1282895455273,30,84,39,0,30,19,28,15,10.026546484525763,-13.96545457434464,64,100,180,22.28407327929852,10,1,21,36,33,9.00215827286795,7.282126594108861,21,36,90,27.75832191543445,10,1,60,36,15,-54.12612605427171,-9.876095708774455,36,100,270,24,1,24.503379246798264,23.12190609115389,Rectangle
B-034,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",74,100,87.45238068541474,30,84,3,60,30,28,19,15,6.919021792568317,14.019668335912566,58,28,90,23.13881878390682,10,1,21,30,33,5.590669023028758,20.90801320912946,30,21,90,27.750971312867318,10,1,60,36,15,5.731289981144646,-51.05390454401819,102,60,90,24,1,24.40341293649873,23.356843223884606,Rectangle
B-025,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",61,77,99.24511466469905,30,84,3,60,30,28,19,15,9.030033009079752,3.557078877901094,57,28,90,20.29405404970333,10,1,30,21,33,-10.975660658678054,10.540690780211344,30,21,180,26.288075462729324,10,1,0,0,0,-20.11930293635673,5.802975947477766,0,0,0,0,1,22.72170696327937,20.931992523661577,Rectangle
B-039,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",63,60,88.74838469146496,30,84,0,3,30,28,19,15,31.758749330627165,5.077841966318981,60,58,270,23.478838219865324,10,1,30,21,33,17.943176012117416,-2.6874265061791256,60,30,180,28.691352389449342,10,1,60,36,15,-53.29599342374814,-22.439789344846496,60,102,270,24,1,24.8907094037559,24.58147400079742,Rectangle
B-041,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",62,87,97.44164653871816,30,84,0,27,30,28,19,15,-19.580412209538867,31.67685661581857,58,28,270,21.030976456427567,10,1,30,21,33,-14.684364694244277,9.9706027390721,30,21,0,25.311336105731613,10,1,60,36,15,-105.07683295297812,9.10828792636117,102,60,270,24,0,20.750450662493236,24.386036318843388,Rectangle
B-050,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",85,64,101.04973421841817,30,84,3,0,30,19,28,15,17.69710580218345,5.263949715822271,28,100,0,22.416232502029352,10,1,36,21,33,13.873137790787796,6.620950029068125,72,36,0,28.730406588819985,10,1,60,36,15,7.503582964959026,-27.18063032356145,72,100,90,24,1,23.591796883120708,24.12075061139876,Rectangle
B-034,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",81,96,104.3288672952061,30,84,3,60,30,28,19,15,8.464957515678938,14.382251427922158,58,28,90,23.155817350907785,10,1,21,30,33,1.482004872825387,11.189592327615024,30,21,270,29.16106625254196,10,1,60,36,15,9.820458710719176,-38.025072433190914,102,60,90,24,1,24.642454721432248,24.377238514576984,Rectangle
B-024,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",68,97,90.14311126615412,30,84,33,60,30,19,28,15,6.494643330436524,-17.868295074965758,28,28,180,22.85053248941307,10,1,21,30,33,6.897944826234614,3.6178785644359497,66,21,90,25.64845573754779,10,1,0,0,0,-3.10105941324778,-100.32912878503018,0,0,180,0,0,21.77091353293869,24.138860928289205,Rectangle
B-038,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",82,61,89.81742590419051,30,84,0,69,30,19,28,15,33.12334536179472,-15.18256018345463,60,64,180,20.31040909441535,10,1,30,21,33,9.086476054384642,1.6996209321918343,60,102,180,27.742102453588217,10,1,36,60,15,12.08875651282529,5.651792121988576,60,36,0,24,1,24.649588615481875,21.11782487556994,Rectangle
B-044,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",96,90,95.39838381605928,30,84,3,0,30,28,19,15,9.851852356823128,-19.68547688882196,60,58,90,20.709811356706645,10,1,30,21,33,14.043051068875082,8.29681476920901,60,30,0,25.197589276931826,10,1,60,36,15,7.19984258338499,-53.05188354579291,60,102,90,24,1,23.877446421136497,21.44657189966913,Rectangle
B-053,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",94,63,99.60541065830324,30,84,3,100,30,19,28,15,12.008647531478733,0.3221860599267261,28,28,180,22.59421229284009,10,1,36,21,33,19.837480429526288,17.74702894195095,72,100,180,27.647792712726293,10,1,60,36,15,7.297628957473757,1.506624470775355,72,60,90,24,0,23.12252805237499,23.58677762805057,Rectangle
B-040,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",81,61,88.27027187789022,30,84,102,3,30,19,28,15,7.527405688641149,33.203373442381505,63,60,180,21.386043091284023,10,1,30,21,33,-1.0817933668193138,53.860004131441904,102,60,180,28.315871150512734,10,1,60,36,15,-94.89099221819072,5.50427439824481,36,60,270,24,0,22.47307340822886,24.473689711118272,Rectangle
B-019,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",61,74,101.02598993823486,30,84,3,57,30,28,19,15,-23.313811466886065,8.161400900711199,66,49,270,24.114578226046405,10,1,21,36,33,-3.4720242725385715,1.4568959273899311,36,21,270,26.38638166270841,10,1,0,0,0,1.7847366399372795,-93.0662110307064,0,0,180,0,0,22.879593307222045,22.444495217827544,Rectangle
B-058,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,6 ;
0,66 ;
96,66 ;
96,0 ;
36,0 ;
36,6 ;
0,6""",100,90,98.0649604471055,30,84,39,66,30,28,19,15,5.163436812307366,9.248661571673855,96,28,90,24.802332705780977,10,1,21,30,33,6.538397632878394,16.779218371740356,96,66,90,28.855511884817798,10,1,36,60,15,-16.904222994780113,-72.0410587945377,36,66,180,0,1,20.38798458830608,23.528578105550142,Rectangle
B-049,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",64,72,88.62064714630502,30,84,0,39,30,19,28,15,7.921464960543191,6.358062612002846,100,64,0,20.938194963542088,10,1,36,21,33,-3.897546850182623,8.932768654088767,36,21,0,28.491946431289588,10,1,60,36,15,9.280823003306374,-8.706778661713045,100,36,90,24,1,20.428098781914592,21.718689760725542,Rectangle
B-016,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",65,85,87.99620776567264,30,84,60,33,30,19,28,15,6.542111956241715,5.654659218134936,28,28,0,20.79900130669146,10,1,21,30,33,5.874356949885506,3.68237346106718,21,66,90,28.404066193117465,10,1,0,0,0,3.926647709028191,8.5545236251628,0,0,0,0,1,20.204632305316345,20.15432403245484,Rectangle
B-004,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",87,81,90.86902247378036,30,84,66,3,30,19,28,15,6.625808899826949,6.780745732979497,28,28,0,23.44256729344364,10,1,36,21,33,-18.689575709323076,9.621007539293965,66,57,0,29.43750380722541,10,1,0,0,0,3.067836330274241,5.589608558034187,0,0,0,0,1,20.038700575671303,22.659255697007808,Rectangle
B-009,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
87,0 ;
87,36 ;
66,36 ;
66,72 ;
0,72 ;
0,0""",66,69,94.9940561652105,30,84,33,0,30,19,28,15,11.8008701726258,7.928781047360189,28,28,0,24.125883706455536,10,1,36,21,33,5.133459666079693,33.38858894195531,87,36,180,25.94874491848064,10,1,60,36,15,-83.4881351273537,7.778088947366735,60,72,270,24,1,20.422620718694795,22.49701446880485,Rectangle
B-004,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",68,82,89.07665733888975,30,84,66,3,30,28,19,15,-24.109334549044977,12.794678843552044,28,28,270,24.88951694501108,10,1,21,36,33,-4.7793046315186505,0.6310358314364173,66,57,270,27.50539809881783,10,1,0,0,0,-24.552426863516068,-93.35745429713204,0,0,180,0,1,21.47597495745292,21.15390108003044,Rectangle
B-047,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",87,99,101.49115689961614,30,84,0,3,30,28,19,15,-3.632112425673212,48.36057034992258,100,28,270,21.918942621856644,10,1,21,36,33,14.990713733996712,8.966272694747024,36,72,270,28.702779598294804,10,1,60,36,15,8.637321411695297,-5.699694149071515,100,72,90,24,1,23.336983149101616,20.735492079958696,Rectangle
B-010,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,66 ;
36,66 ;
36,60 ;
0,60 ;
0,0""",86,69,99.11310967767317,30,84,39,0,30,19,28,15,13.647960802737508,7.210932757654668,96,57,0,23.356291889823638,10,1,30,21,33,-11.902703717604762,44.43781010072072,96,30,180,28.012180440850383,10,1,36,60,15,-0.3437738409249595,5.99275284916604,36,60,0,0,1,22.20422371651032,24.091723532993985,Rectangle
B-055,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
0,72 ;
87,72 ;
87,36 ;
66,36 ;
66,0 ;
0,0""",73,94,98.82234103646891,30,84,33,72,30,19,28,15,12.226810890677598,13.40813305080344,28,64,180,23.64815306405234,10,1,21,36,33,7.503241940430582,7.358076154046685,87,72,270,26.513246256344043,10,1,66,36,15,-94.12444602539009,7.9844370903831905,66,36,270,24,1,22.594963712239256,22.56108592639991,Rectangle
B-040,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",89,97,95.27056578085512,30,84,102,3,30,19,28,15,5.812858238541869,16.013228253117155,63,60,180,20.75285520100352,10,1,30,21,33,-20.826699553517894,39.264205868292265,102,60,180,27.613976624142097,10,1,36,60,15,-12.333316852192208,-64.9641192847626,36,60,180,24,1,20.373988865128617,22.047988735515737,Rectangle
B-058,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,6 ;
0,66 ;
96,66 ;
96,0 ;
36,0 ;
36,6 ;
0,6""",63,82,93.52961542515068,30,84,39,66,30,19,28,15,7.14670902187909,18.345608235785143,96,28,180,22.07684991588093,10,1,21,30,33,6.938728803593227,33.94205075728834,96,66,90,29.661509547714857,10,1,60,36,15,6.133990458287597,-1.77840796507172,36,66,90,0,1,23.16674423450832,23.086325040567,Rectangle
B-025,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",72,63,89.78799711509403,30,84,3,60,30,28,19,15,-15.97548473764438,6.202682049271175,57,28,270,21.99600937993897,10,1,30,21,33,-16.352904230509836,2.413695799123788,30,21,180,25.755296378066834,10,1,0,0,0,8.90523445514189,-67.6311872135932,0,0,90,0,0,23.803433512108,22.893491704071916,Rectangle
B-007,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",76,98,93.228053987661,30,84,0,3,30,28,19,15,6.03729314900166,9.65290260275816,59,60,90,21.521663291589665,10,1,21,30,33,5.529287576344773,39.93693735964434,30,60,90,29.347057756654863,10,1,36,60,15,6.649540541724248,-62.34925978060116,102,60,180,24,1,22.99642881621294,21.88897533515133,Rectangle
B-001,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",90,64,87.87727651211765,30,84,30,0,30,28,19,15,6.819900996969977,-3.247703891462507,27,60,90,22.381570237480723,10,1,21,30,33,9.313551388312517,10.41350902734739,66,60,90,29.455295547865017,10,1,0,0,0,9.536104686222773,-26.67049029619736,0,0,90,0,1,20.575648039186746,22.76013595037261,Rectangle
B-005,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",91,79,105.11213127879424,30,84,33,0,30,28,19,15,6.536248024933522,12.682739013225309,28,28,90,22.83109216739956,10,1,21,36,33,5.305728695106953,20.48924059422178,87,36,90,27.605234258916948,10,1,0,0,0,-13.712350365508996,6.221263463201669,0,0,0,0,0,21.55997930765735,23.44575102859544,Rectangle
B-011,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",99,61,103.58630433642575,30,84,3,0,30,28,19,15,9.0671060875099,-16.16408226036005,57,60,90,23.653406262770197,10,1,21,30,33,5.39309013085283,5.393601987894306,30,60,90,27.637599927225104,10,1,0,0,0,-101.5552923026799,-21.51494982103577,0,0,270,0,1,22.075064349358826,20.29887938921349,Rectangle
B-053,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",101,97,94.54643673609668,30,84,3,100,30,28,19,15,18.94675330391155,13.999651140576,28,28,270,23.8359559021458,10,1,21,36,33,36.47394624693602,7.185494204731663,72,100,270,29.113430340705225,10,1,36,60,15,11.32271507984327,-89.507758323419,72,60,180,24,1,23.41239953409791,22.380228761592235,Rectangle
B-056,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""21,0 ;
87,0 ;
87,72 ;
0,72 ;
0,36 ;
21,36 ;
21,0""",91,84,98.18047565193692,30,84,24,72,30,28,19,15,-9.548558438828024,17.598275268346853,87,64,270,24.46597270515594,10,1,36,21,33,-9.008464416343354,32.034004522418186,21,72,180,25.54403371449891,10,1,66,36,15,7.862813540627571,-53.39825489834492,87,36,90,24,1,22.328278801215276,21.759112814218945,Rectangle
B-012,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",92,65,88.2835228107838,30,84,60,3,30,28,19,15,8.063338731403736,-3.6567480619588952,28,58,90,21.15895339334682,10,1,21,30,33,6.114690715000807,4.731982408425244,21,30,90,28.929117150286327,10,1,0,0,0,-9.435806220055891,8.814030050008752,0,0,0,0,0,22.604545724702163,21.920709939371434,Rectangle
B-033,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",97,88,98.82126305783191,30,84,69,0,30,28,19,15,-16.839711962120212,33.62763931600575,63,60,270,23.884641844584557,10,1,30,21,33,2.313519941047688,44.87679040512938,102,60,180,28.28683527851161,10,1,36,60,15,-11.066513458672372,-58.76434407014186,36,60,180,24,0,20.618723474715743,23.46721943629243,Rectangle
B-058,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,6 ;
0,66 ;
96,66 ;
96,0 ;
36,0 ;
36,6 ;
0,6""",98,81,99.07061679476948,30,84,39,66,30,19,28,15,11.489525183930644,9.770081668413372,96,28,0,23.453858131662088,10,1,21,30,33,9.870752057704806,19.36793811083558,96,66,90,25.921569265351263,10,1,36,60,15,-7.052692291397012,-65.94627047986313,36,66,180,0,1,20.85124255162568,21.32820199640653,Rectangle
B-030,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",61,74,101.67806610351444,30,84,36,24,30,28,19,15,13.379293231153618,-12.549962191952249,28,87,270,20.92614556581305,10,1,36,21,33,8.926214848402836,6.241463348243482,36,21,0,26.8738504467408,10,1,0,0,0,8.18111406494593,-124.127187268876,0,0,180,0,1,22.67350897151131,21.531544672887318,Rectangle
B-043,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",93,65,98.75179955187195,30,84,27,0,30,19,28,15,36.46499501529359,9.765844264077645,28,58,0,21.345080402580997,10,1,21,30,33,48.99479959934007,-2.48126769979614,21,30,270,28.299048297022185,10,1,60,36,15,-49.92421002752167,1.0198893362919996,60,102,270,24,1,20.784207181602667,23.329882099314744,Rectangle
B-011,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",61,93,91.43721114078474,30,84,3,0,30,19,28,15,5.244808838617799,-16.917544206181663,57,60,180,20.74385109410402,10,1,21,30,33,5.4238553835050896,3.776586275356801,30,60,90,29.635796262488697,10,1,0,0,0,-99.2291405318972,-18.165503882794948,0,0,270,0,0,21.48448072426948,20.414253419998627,Rectangle
B-053,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",88,64,101.49163557805484,30,84,3,100,30,28,19,15,6.487656025902934,6.28437576760714,28,28,90,20.213072691406705,10,1,36,21,33,21.157932653781828,5.063183245923083,72,100,0,25.26444924939852,10,1,36,60,15,16.716273637562107,9.890977448301136,72,60,0,24,1,20.46299682692273,24.26521355907744,Rectangle
B-019,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",61,67,96.68211495221756,30,84,3,57,30,28,19,15,6.387111655769888,-5.9051171015894175,66,49,90,22.24416636084724,10,1,21,36,33,5.6466259766093625,5.679496846447231,36,21,270,25.56074001793956,10,1,0,0,0,2.1522153246404643,-89.64036907254552,0,0,180,0,1,23.453381311883547,22.48403446511136,Rectangle
B-055,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
0,72 ;
87,72 ;
87,36 ;
66,36 ;
66,0 ;
0,0""",71,82,98.8630446617698,30,84,33,72,30,28,19,15,8.372334604072247,1.5772211206243414,28,64,90,24.15854905494485,10,1,36,21,33,6.926752810124305,9.256934912116249,87,72,0,28.92249688854318,10,1,66,36,15,-93.40143294927556,-3.3323513592099623,66,36,270,24,1,22.12410790875203,22.048503218629847,Rectangle
B-028,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",82,76,87.33087360941349,30,84,24,36,30,19,28,15,-20.53969718513968,7.749659704087733,28,28,180,21.101995288030302,10,1,21,36,33,-26.273310499867986,6.900103447404529,87,36,270,28.57059369387996,10,1,0,0,0,9.36843035082039,-10.678313473423252,0,0,90,0,1,23.780733401526923,24.23581051640683,Rectangle
B-051,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",84,79,103.03534114654298,30,84,39,0,30,19,28,15,16.663597477286856,5.047436734737772,64,100,0,21.429922692821822,10,1,21,36,33,41.63581249246516,-0.0345359618126792,21,36,270,26.730035099303866,10,1,60,36,15,7.528535986387093,6.074543570584106,36,100,90,24,0,20.93353327503481,21.49885709151318,Rectangle
B-035,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",66,80,103.13805574188812,30,84,69,60,30,28,19,15,7.465956617796783,11.375559019034188,63,28,90,20.611500894020413,10,1,21,30,33,4.072362135081979,10.766860940390762,102,21,270,25.136160642907573,10,1,60,36,15,5.374430538564479,-9.491955339396643,36,60,90,24,0,24.251732524041,21.951979604759277,Rectangle
B-040,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",86,61,97.50999993434326,30,84,102,3,30,28,19,15,5.59776975314044,10.989913165492204,63,60,90,21.120305367432334,10,1,21,30,33,8.739797755358897,11.099258232557258,102,60,90,29.24972505497749,10,1,36,60,15,-10.16391970019923,5.928711002274446,36,60,0,24,1,23.02098606510213,23.424337609274595,Rectangle
B-027,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",73,63,96.1289495402911,30,84,33,36,30,28,19,15,-39.67714797880878,9.093192784110858,28,28,270,21.79773725851014,10,1,21,36,33,6.453043174935273,21.166124584676176,87,36,90,26.10639874613045,10,1,0,0,0,6.475847840597453,-69.74324756433086,0,0,90,0,1,22.62269259581266,22.220713753098057,Rectangle
B-054,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
87,0 ;
87,72 ;
21,72 ;
21,36 ;
0,36 ;
0,0""",68,88,94.85594339736812,30,84,24,0,30,28,19,15,-7.796432069711344,6.398849204561451,87,28,270,20.85789186497115,10,1,36,21,33,-0.575492103295109,7.302898774030869,21,36,0,25.66951972222355,10,1,66,36,15,5.879499542272862,-15.427934810255673,87,72,90,24,1,20.515780911851884,20.76934007441053,Rectangle
B-027,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",99,83,96.93101951228874,30,84,33,36,30,19,28,15,-2.4640789986503204,8.740141786869488,28,28,0,21.48731290301849,10,1,36,21,33,-31.24458007042348,27.128583177725407,87,36,180,28.381153484635952,10,1,0,0,0,8.87932706450716,5.581678017369534,0,0,90,0,1,23.54042646675897,22.200395884525776,Rectangle
B-030,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",82,76,102.34608202676904,30,84,36,24,30,28,19,15,11.52357882847008,-16.291180002685365,28,87,270,21.064709362615744,10,1,36,21,33,7.035614975756229,-23.83426202557057,36,21,180,27.418734559218617,10,1,0,0,0,-68.29138815515509,-2.205777666371117,0,0,270,0,1,24.236527721881576,20.303318147848675,Rectangle
B-004,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",80,76,105.32273333942496,30,84,66,3,30,28,19,15,-17.203937186660074,9.699108614573683,28,28,270,20.233179124430748,10,1,21,36,33,4.307366963112546,-9.37342380679036,66,57,270,27.43705279628225,10,1,0,0,0,5.276619245831034,-49.76150743894415,0,0,90,0,1,22.069545807982077,22.569151379657352,Rectangle
B-014,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",93,86,98.27060917961684,30,84,66,27,30,19,28,15,5.495433511064248,-9.182003440142232,28,28,180,21.277087749337905,10,1,30,21,33,-9.91869183009702,8.23496764159065,66,21,180,25.345947538061736,10,1,0,0,0,-5.875765211986877,5.381973644690316,0,0,0,0,1,23.429814374593956,22.85447377445948,Rectangle
B-042,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",90,72,92.11480251809353,30,84,102,27,30,19,28,15,6.468877144906557,16.755535131025052,63,28,180,23.669854863322723,10,1,30,21,33,-19.64650408321977,35.411001919221256,102,21,180,29.13342912724017,10,1,60,36,15,8.47802773794811,-39.38764809867372,36,60,90,24,1,20.065296220890524,23.157214392652183,Rectangle
B-043,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",74,79,98.45684547412004,30,84,27,0,30,28,19,15,27.567869447729343,8.076272726219596,28,58,270,23.65638712076239,10,1,30,21,33,14.2645443953967,4.499423602400503,21,30,180,26.26290626275626,10,1,36,60,15,10.148308269407911,-96.69995164448558,60,102,180,24,0,20.738848812446022,23.417021722059783,Rectangle
B-008,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",89,61,92.47270005200856,30,84,100,3,30,28,19,15,-5.544949198811896,12.666859891588285,28,28,270,20.406341230197768,10,1,36,21,33,-9.203290118806382,30.768792797064524,100,72,180,26.194003298260164,10,1,60,36,15,5.94087503728941,-36.48676352188323,60,72,90,24,1,23.31210723028571,22.021585459497597,Rectangle
B-011,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",94,86,90.91967984285792,30,84,3,0,30,19,28,15,7.310916340467351,-19.07396912027147,57,60,180,21.692128035684146,10,1,30,21,33,-14.928049897759252,1.6276636798443231,30,60,180,28.555175069661985,10,1,0,0,0,-96.66677579331036,-12.81216059812178,0,0,270,0,1,22.173980295842448,22.16290776075429,Rectangle
